<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.ROSN-12.19,60,20191113,150000,46052.0000000,46071.0000000,45900.0000000,45985.0000000,518
SPFB.ROSN-12.19,60,20191113,160000,45987.0000000,46076.0000000,45952.0000000,46040.0000000,173
SPFB.ROSN-12.19,60,20191113,170000,46015.0000000,46070.0000000,45990.0000000,45996.0000000,170
SPFB.ROSN-12.19,60,20191113,180000,46015.0000000,46403.0000000,45917.0000000,46393.0000000,785
SPFB.ROSN-12.19,60,20191113,190000,46400.0000000,46465.0000000,46257.0000000,46293.0000000,383
SPFB.ROSN-12.19,60,20191113,200000,46317.0000000,46410.0000000,46292.0000000,46336.0000000,75
SPFB.ROSN-12.19,60,20191113,210000,46359.0000000,46438.0000000,46359.0000000,46416.0000000,83
SPFB.ROSN-12.19,60,20191113,220000,46425.0000000,46452.0000000,46007.0000000,46129.0000000,895
SPFB.ROSN-12.19,60,20191113,230000,46107.0000000,46148.0000000,45952.0000000,46148.0000000,101
SPFB.ROSN-12.19,60,20191114,000000,46135.0000000,46180.0000000,46085.0000000,46164.0000000,37
SPFB.ROSN-12.19,60,20191114,110000,46183.0000000,46233.0000000,45845.0000000,45930.0000000,942
SPFB.ROSN-12.19,60,20191114,120000,45921.0000000,45939.0000000,45730.0000000,45884.0000000,757
SPFB.ROSN-12.19,60,20191114,130000,45864.0000000,46095.0000000,45760.0000000,46054.0000000,672
SPFB.ROSN-12.19,60,20191114,140000,46099.0000000,46319.0000000,46099.0000000,46203.0000000,348
SPFB.ROSN-12.19,60,20191114,150000,46151.0000000,46151.0000000,45799.0000000,45849.0000000,1113
SPFB.ROSN-12.19,60,20191114,160000,45855.0000000,45901.0000000,45731.0000000,45758.0000000,1377
SPFB.ROSN-12.19,60,20191114,170000,45785.0000000,45870.0000000,45772.0000000,45792.0000000,103
SPFB.ROSN-12.19,60,20191114,180000,45797.0000000,45896.0000000,45445.0000000,45849.0000000,680
SPFB.ROSN-12.19,60,20191114,190000,45849.0000000,45924.0000000,45813.0000000,45880.0000000,317
SPFB.ROSN-12.19,60,20191114,200000,45822.0000000,45970.0000000,45750.0000000,45762.0000000,97
SPFB.ROSN-12.19,60,20191114,210000,45764.0000000,45873.0000000,45736.0000000,45804.0000000,30
SPFB.ROSN-12.19,60,20191114,220000,45841.0000000,45886.0000000,45768.0000000,45874.0000000,48
SPFB.ROSN-12.19,60,20191114,230000,45813.0000000,45919.0000000,45801.0000000,45861.0000000,46
SPFB.ROSN-12.19,60,20191115,000000,45906.0000000,46011.0000000,45879.0000000,46011.0000000,36
SPFB.ROSN-12.19,60,20191115,110000,46010.0000000,46341.0000000,45948.0000000,45997.0000000,1093
SPFB.ROSN-12.19,60,20191115,120000,45994.0000000,46098.0000000,45684.0000000,45825.0000000,309
SPFB.ROSN-12.19,60,20191115,130000,45820.0000000,46200.0000000,45796.0000000,46102.0000000,397
SPFB.ROSN-12.19,60,20191115,140000,46060.0000000,46254.0000000,45722.0000000,45749.0000000,2417
SPFB.ROSN-12.19,60,20191115,150000,45749.0000000,45822.0000000,45749.0000000,45749.0000000,227
SPFB.ROSN-12.19,60,20191115,160000,45749.0000000,45789.0000000,45638.0000000,45723.0000000,361
SPFB.ROSN-12.19,60,20191115,170000,45738.0000000,45839.0000000,45680.0000000,45823.0000000,374
SPFB.ROSN-12.19,60,20191115,180000,45824.0000000,45939.0000000,45814.0000000,45921.0000000,232
SPFB.ROSN-12.19,60,20191115,190000,45912.0000000,46052.0000000,45900.0000000,45995.0000000,321
SPFB.ROSN-12.19,60,20191115,200000,46003.0000000,46225.0000000,45979.0000000,46178.0000000,273
SPFB.ROSN-12.19,60,20191115,210000,46126.0000000,46126.0000000,46077.0000000,46078.0000000,13
SPFB.ROSN-12.19,60,20191115,220000,46081.0000000,46155.0000000,46081.0000000,46143.0000000,26
SPFB.ROSN-12.19,60,20191115,230000,46140.0000000,46200.0000000,46138.0000000,46200.0000000,55
SPFB.ROSN-12.19,60,20191116,000000,46159.0000000,46212.0000000,46155.0000000,46159.0000000,12
SPFB.ROSN-12.19,60,20191118,110000,46203.0000000,46361.0000000,46035.0000000,46233.0000000,824
SPFB.ROSN-12.19,60,20191118,120000,46280.0000000,46305.0000000,45830.0000000,45859.0000000,435
SPFB.ROSN-12.19,60,20191118,130000,45854.0000000,45963.0000000,45830.0000000,45963.0000000,165
SPFB.ROSN-12.19,60,20191118,140000,45927.0000000,45981.0000000,45851.0000000,45928.0000000,304
SPFB.ROSN-12.19,60,20191118,150000,45928.0000000,45964.0000000,45825.0000000,45941.0000000,343
SPFB.ROSN-12.19,60,20191118,160000,45951.0000000,46016.0000000,45925.0000000,46010.0000000,194
SPFB.ROSN-12.19,60,20191118,170000,45977.0000000,45985.0000000,45704.0000000,45704.0000000,570
SPFB.ROSN-12.19,60,20191118,180000,45712.0000000,45750.0000000,45219.0000000,45279.0000000,1089
SPFB.ROSN-12.19,60,20191118,190000,45329.0000000,45379.0000000,45270.0000000,45337.0000000,235
SPFB.ROSN-12.19,60,20191118,200000,45337.0000000,45486.0000000,45337.0000000,45388.0000000,137
SPFB.ROSN-12.19,60,20191118,210000,45459.0000000,45459.0000000,45398.0000000,45446.0000000,123
SPFB.ROSN-12.19,60,20191118,220000,45446.0000000,45459.0000000,45408.0000000,45411.0000000,46
SPFB.ROSN-12.19,60,20191118,230000,45402.0000000,45613.0000000,45392.0000000,45561.0000000,207
SPFB.ROSN-12.19,60,20191119,000000,45535.0000000,45564.0000000,45406.0000000,45432.0000000,46
SPFB.ROSN-12.19,60,20191119,110000,45462.0000000,45622.0000000,45354.0000000,45420.0000000,443
SPFB.ROSN-12.19,60,20191119,120000,45459.0000000,45725.0000000,45436.0000000,45608.0000000,422
SPFB.ROSN-12.19,60,20191119,130000,45624.0000000,45724.0000000,45509.0000000,45717.0000000,273
SPFB.ROSN-12.19,60,20191119,140000,45730.0000000,45738.0000000,45565.0000000,45652.0000000,53
SPFB.ROSN-12.19,60,20191119,150000,45661.0000000,45698.0000000,45476.0000000,45480.0000000,139
SPFB.ROSN-12.19,60,20191119,160000,45560.0000000,45566.0000000,45400.0000000,45402.0000000,177
SPFB.ROSN-12.19,60,20191119,170000,45365.0000000,45482.0000000,45336.0000000,45473.0000000,134
SPFB.ROSN-12.19,60,20191119,180000,45456.0000000,45456.0000000,45074.0000000,45189.0000000,1334
SPFB.ROSN-12.19,60,20191119,190000,45196.0000000,45425.0000000,45128.0000000,45425.0000000,629
SPFB.ROSN-12.19,60,20191119,200000,45386.0000000,45649.0000000,45329.0000000,45595.0000000,284
SPFB.ROSN-12.19,60,20191119,210000,45546.0000000,45583.0000000,45475.0000000,45475.0000000,66
SPFB.ROSN-12.19,60,20191119,220000,45561.0000000,45561.0000000,45420.0000000,45467.0000000,129
