<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GAZR-12.19,60,20191107,200000,27278.0000000,27278.0000000,26810.0000000,27129.0000000,23928
SPFB.GAZR-12.19,60,20191107,210000,27120.0000000,27205.0000000,27033.0000000,27196.0000000,7546
SPFB.GAZR-12.19,60,20191107,220000,27202.0000000,27240.0000000,27174.0000000,27179.0000000,3188
SPFB.GAZR-12.19,60,20191107,230000,27181.0000000,27210.0000000,27118.0000000,27167.0000000,1535
SPFB.GAZR-12.19,60,20191108,000000,27157.0000000,27208.0000000,27125.0000000,27171.0000000,3063
SPFB.GAZR-12.19,60,20191108,110000,27171.0000000,27234.0000000,26954.0000000,27010.0000000,35397
SPFB.GAZR-12.19,60,20191108,120000,27013.0000000,27139.0000000,26901.0000000,26941.0000000,23907
SPFB.GAZR-12.19,60,20191108,130000,26941.0000000,26993.0000000,26873.0000000,26900.0000000,19219
SPFB.GAZR-12.19,60,20191108,140000,26895.0000000,26915.0000000,26832.0000000,26894.0000000,13983
SPFB.GAZR-12.19,60,20191108,150000,26904.0000000,26981.0000000,26880.0000000,26923.0000000,10343
SPFB.GAZR-12.19,60,20191108,160000,26918.0000000,26970.0000000,26827.0000000,26924.0000000,11216
SPFB.GAZR-12.19,60,20191108,170000,26917.0000000,26980.0000000,26840.0000000,26840.0000000,12835
SPFB.GAZR-12.19,60,20191108,180000,26843.0000000,26868.0000000,26661.0000000,26707.0000000,45718
SPFB.GAZR-12.19,60,20191108,190000,26698.0000000,26850.0000000,26651.0000000,26785.0000000,15792
SPFB.GAZR-12.19,60,20191108,200000,26761.0000000,26840.0000000,26760.0000000,26827.0000000,3746
SPFB.GAZR-12.19,60,20191108,210000,26832.0000000,26845.0000000,26812.0000000,26824.0000000,1582
SPFB.GAZR-12.19,60,20191108,220000,26819.0000000,26843.0000000,26812.0000000,26821.0000000,678
SPFB.GAZR-12.19,60,20191108,230000,26818.0000000,26862.0000000,26818.0000000,26856.0000000,1576
SPFB.GAZR-12.19,60,20191109,000000,26849.0000000,26861.0000000,26831.0000000,26835.0000000,1081
SPFB.GAZR-12.19,60,20191111,110000,26831.0000000,26831.0000000,26442.0000000,26516.0000000,48649
SPFB.GAZR-12.19,60,20191111,120000,26516.0000000,26752.0000000,26474.0000000,26619.0000000,28691
SPFB.GAZR-12.19,60,20191111,130000,26620.0000000,26624.0000000,26541.0000000,26568.0000000,8576
SPFB.GAZR-12.19,60,20191111,140000,26568.0000000,26568.0000000,26237.0000000,26296.0000000,35598
SPFB.GAZR-12.19,60,20191111,150000,26284.0000000,26417.0000000,26233.0000000,26260.0000000,20399
SPFB.GAZR-12.19,60,20191111,160000,26258.0000000,26337.0000000,26180.0000000,26314.0000000,25544
SPFB.GAZR-12.19,60,20191111,170000,26310.0000000,26512.0000000,26305.0000000,26495.0000000,17077
SPFB.GAZR-12.19,60,20191111,180000,26497.0000000,26497.0000000,26285.0000000,26370.0000000,23801
SPFB.GAZR-12.19,60,20191111,190000,26369.0000000,26383.0000000,26218.0000000,26271.0000000,18743
SPFB.GAZR-12.19,60,20191111,200000,26289.0000000,26289.0000000,26207.0000000,26270.0000000,6344
SPFB.GAZR-12.19,60,20191111,210000,26267.0000000,26310.0000000,26258.0000000,26300.0000000,1588
SPFB.GAZR-12.19,60,20191111,220000,26305.0000000,26324.0000000,26294.0000000,26324.0000000,1635
SPFB.GAZR-12.19,60,20191111,230000,26324.0000000,26343.0000000,26299.0000000,26308.0000000,3211
SPFB.GAZR-12.19,60,20191112,000000,26312.0000000,26321.0000000,26272.0000000,26272.0000000,1384
SPFB.GAZR-12.19,60,20191112,110000,26302.0000000,26647.0000000,26271.0000000,26569.0000000,44493
SPFB.GAZR-12.19,60,20191112,120000,26566.0000000,26637.0000000,26448.0000000,26448.0000000,29650
SPFB.GAZR-12.19,60,20191112,130000,26448.0000000,26510.0000000,26273.0000000,26296.0000000,27748
SPFB.GAZR-12.19,60,20191112,140000,26298.0000000,26371.0000000,26252.0000000,26315.0000000,14906
SPFB.GAZR-12.19,60,20191112,150000,26311.0000000,26410.0000000,26234.0000000,26248.0000000,17709
SPFB.GAZR-12.19,60,20191112,160000,26250.0000000,26326.0000000,26156.0000000,26178.0000000,17517
SPFB.GAZR-12.19,60,20191112,170000,26177.0000000,26199.0000000,25868.0000000,25909.0000000,47463
SPFB.GAZR-12.19,60,20191112,180000,25913.0000000,26024.0000000,25799.0000000,26006.0000000,36539
SPFB.GAZR-12.19,60,20191112,190000,26010.0000000,26015.0000000,25859.0000000,25922.0000000,23749
SPFB.GAZR-12.19,60,20191112,200000,25881.0000000,25955.0000000,25718.0000000,25795.0000000,8243
SPFB.GAZR-12.19,60,20191112,210000,25790.0000000,25856.0000000,25785.0000000,25835.0000000,3126
SPFB.GAZR-12.19,60,20191112,220000,25834.0000000,25879.0000000,25833.0000000,25859.0000000,2300
SPFB.GAZR-12.19,60,20191112,230000,25856.0000000,25864.0000000,25794.0000000,25808.0000000,1522
SPFB.GAZR-12.19,60,20191113,000000,25805.0000000,25825.0000000,25774.0000000,25784.0000000,1557
SPFB.GAZR-12.19,60,20191113,110000,25771.0000000,25891.0000000,25455.0000000,25538.0000000,74189
SPFB.GAZR-12.19,60,20191113,120000,25535.0000000,25709.0000000,25391.0000000,25401.0000000,51989
SPFB.GAZR-12.19,60,20191113,130000,25401.0000000,25432.0000000,25269.0000000,25377.0000000,49734
SPFB.GAZR-12.19,60,20191113,140000,25371.0000000,25505.0000000,25338.0000000,25357.0000000,23454
SPFB.GAZR-12.19,60,20191113,150000,25354.0000000,25434.0000000,25290.0000000,25319.0000000,20955
SPFB.GAZR-12.19,60,20191113,160000,25319.0000000,25405.0000000,25304.0000000,25351.0000000,17790
SPFB.GAZR-12.19,60,20191113,170000,25352.0000000,25700.0000000,25320.0000000,25541.0000000,87298
SPFB.GAZR-12.19,60,20191113,180000,25548.0000000,25572.0000000,25437.0000000,25520.0000000,36099
SPFB.GAZR-12.19,60,20191113,190000,25525.0000000,25583.0000000,25353.0000000,25387.0000000,23009
SPFB.GAZR-12.19,60,20191113,200000,25381.0000000,25448.0000000,25381.0000000,25431.0000000,2847
SPFB.GAZR-12.19,60,20191113,210000,25431.0000000,25509.0000000,25409.0000000,25475.0000000,2619
SPFB.GAZR-12.19,60,20191113,220000,25476.0000000,25507.0000000,25431.0000000,25432.0000000,1880
SPFB.GAZR-12.19,60,20191113,230000,25432.0000000,25438.0000000,25375.0000000,25417.0000000,2670
SPFB.GAZR-12.19,60,20191114,000000,25416.0000000,25424.0000000,25379.0000000,25407.0000000,2315
SPFB.GAZR-12.19,60,20191114,110000,25415.0000000,25503.0000000,25087.0000000,25247.0000000,91359
SPFB.GAZR-12.19,60,20191114,120000,25245.0000000,25473.0000000,25128.0000000,25387.0000000,55376
SPFB.GAZR-12.19,60,20191114,130000,25388.0000000,25447.0000000,25203.0000000,25225.0000000,25074
SPFB.GAZR-12.19,60,20191114,140000,25222.0000000,25255.0000000,25158.0000000,25181.0000000,26489
SPFB.GAZR-12.19,60,20191114,150000,25174.0000000,25227.0000000,25009.0000000,25023.0000000,38916
SPFB.GAZR-12.19,60,20191114,160000,25024.0000000,25070.0000000,24801.0000000,24814.0000000,34309
SPFB.GAZR-12.19,60,20191114,170000,24815.0000000,24896.0000000,24671.0000000,24763.0000000,47691
SPFB.GAZR-12.19,60,20191114,180000,24762.0000000,25090.0000000,24651.0000000,25000.0000000,79114
SPFB.GAZR-12.19,60,20191114,190000,25001.0000000,25359.0000000,24848.0000000,24956.0000000,132530
SPFB.GAZR-12.19,60,20191114,200000,24925.0000000,24995.0000000,24859.0000000,24870.0000000,7263
SPFB.GAZR-12.19,60,20191114,210000,24865.0000000,24947.0000000,24857.0000000,24947.0000000,2823
SPFB.GAZR-12.19,60,20191114,220000,24946.0000000,24958.0000000,24921.0000000,24932.0000000,1934
SPFB.GAZR-12.19,60,20191114,230000,24929.0000000,24949.0000000,24891.0000000,24922.0000000,5926
SPFB.GAZR-12.19,60,20191115,000000,24922.0000000,24954.0000000,24901.0000000,24941.0000000,2241
SPFB.GAZR-12.19,60,20191115,110000,24941.0000000,25074.0000000,24663.0000000,24663.0000000,105911
SPFB.GAZR-12.19,60,20191115,120000,24665.0000000,25000.0000000,24663.0000000,24905.0000000,78310
SPFB.GAZR-12.19,60,20191115,130000,24909.0000000,25156.0000000,24840.0000000,25051.0000000,46433
SPFB.GAZR-12.19,60,20191115,140000,25056.0000000,25195.0000000,24930.0000000,24952.0000000,37505
SPFB.GAZR-12.19,60,20191115,150000,24953.0000000,25035.0000000,24885.0000000,25030.0000000,13405
SPFB.GAZR-12.19,60,20191115,160000,25033.0000000,25118.0000000,24946.0000000,25045.0000000,16882
SPFB.GAZR-12.19,60,20191115,170000,25051.0000000,25215.0000000,25017.0000000,25066.0000000,27911
SPFB.GAZR-12.19,60,20191115,180000,25068.0000000,25121.0000000,24959.0000000,24969.0000000,19962
SPFB.GAZR-12.19,60,20191115,190000,24972.0000000,25158.0000000,24965.0000000,24990.0000000,24132
SPFB.GAZR-12.19,60,20191115,200000,25000.0000000,25128.0000000,24992.0000000,25106.0000000,9086
SPFB.GAZR-12.19,60,20191115,210000,25104.0000000,25120.0000000,25088.0000000,25094.0000000,1119
SPFB.GAZR-12.19,60,20191115,220000,25093.0000000,25101.0000000,25025.0000000,25054.0000000,2479
SPFB.GAZR-12.19,60,20191115,230000,25050.0000000,25077.0000000,25021.0000000,25031.0000000,1620
SPFB.GAZR-12.19,60,20191116,000000,25027.0000000,25046.0000000,25010.0000000,25030.0000000,1738
SPFB.GAZR-12.19,60,20191118,110000,25046.0000000,25181.0000000,24924.0000000,25004.0000000,38352
SPFB.GAZR-12.19,60,20191118,120000,25005.0000000,25134.0000000,25003.0000000,25117.0000000,24332
SPFB.GAZR-12.19,60,20191118,130000,25110.0000000,25170.0000000,25100.0000000,25150.0000000,18255
SPFB.GAZR-12.19,60,20191118,140000,25148.0000000,25173.0000000,24957.0000000,24993.0000000,27542
SPFB.GAZR-12.19,60,20191118,150000,24988.0000000,25071.0000000,24979.0000000,25070.0000000,10781
SPFB.GAZR-12.19,60,20191118,160000,25070.0000000,25083.0000000,24906.0000000,24980.0000000,16568
SPFB.GAZR-12.19,60,20191118,170000,24976.0000000,25012.0000000,24849.0000000,24860.0000000,24659
SPFB.GAZR-12.19,60,20191118,180000,24861.0000000,24914.0000000,24723.0000000,24796.0000000,38858
SPFB.GAZR-12.19,60,20191118,190000,24795.0000000,24850.0000000,24787.0000000,24818.0000000,10464
SPFB.GAZR-12.19,60,20191118,200000,24828.0000000,24828.0000000,24754.0000000,24799.0000000,6907
SPFB.GAZR-12.19,60,20191118,210000,24799.0000000,24818.0000000,24771.0000000,24813.0000000,1396
SPFB.GAZR-12.19,60,20191118,220000,24814.0000000,24815.0000000,24770.0000000,24797.0000000,1330
SPFB.GAZR-12.19,60,20191118,230000,24796.0000000,24885.0000000,24794.0000000,24817.0000000,3978
SPFB.GAZR-12.19,60,20191119,000000,24818.0000000,24819.0000000,24741.0000000,24745.0000000,5760
SPFB.GAZR-12.19,60,20191119,110000,24769.0000000,24807.0000000,24572.0000000,24730.0000000,59015
SPFB.GAZR-12.19,60,20191119,120000,24734.0000000,24994.0000000,24701.0000000,24812.0000000,56587
SPFB.GAZR-12.19,60,20191119,130000,24815.0000000,24903.0000000,24751.0000000,24864.0000000,19406
SPFB.GAZR-12.19,60,20191119,140000,24872.0000000,24887.0000000,24816.0000000,24864.0000000,7062
SPFB.GAZR-12.19,60,20191119,150000,24869.0000000,24938.0000000,24833.0000000,24880.0000000,21043
SPFB.GAZR-12.19,60,20191119,160000,24885.0000000,25016.0000000,24873.0000000,24952.0000000,21846
SPFB.GAZR-12.19,60,20191119,170000,24952.0000000,25004.0000000,24873.0000000,24885.0000000,21088
SPFB.GAZR-12.19,60,20191119,180000,24888.0000000,24918.0000000,24716.0000000,24729.0000000,38989
SPFB.GAZR-12.19,60,20191119,190000,24729.0000000,24940.0000000,24670.0000000,24939.0000000,30678
SPFB.GAZR-12.19,60,20191119,200000,24928.0000000,25040.0000000,24906.0000000,24972.0000000,9357
SPFB.GAZR-12.19,60,20191119,210000,24979.0000000,25002.0000000,24958.0000000,24971.0000000,1922
SPFB.GAZR-12.19,60,20191119,220000,24979.0000000,24983.0000000,24882.0000000,24908.0000000,3913
SPFB.GAZR-12.19,60,20191119,230000,24917.0000000,24989.0000000,24916.0000000,24948.0000000,2351
SPFB.GAZR-12.19,60,20191120,000000,24954.0000000,25000.0000000,24938.0000000,24964.0000000,2549
SPFB.GAZR-12.19,60,20191120,110000,24951.0000000,24951.0000000,24751.0000000,24815.0000000,26302
