<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GOLD-12.19,60,20191113,160000,1468.6000000,1470.7000000,1468.1000000,1468.5000000,5344
SPFB.GOLD-12.19,60,20191113,170000,1468.5000000,1468.5000000,1465.0000000,1465.7000000,7558
SPFB.GOLD-12.19,60,20191113,180000,1465.5000000,1468.8000000,1463.8000000,1466.6000000,11287
SPFB.GOLD-12.19,60,20191113,190000,1466.6000000,1469.6000000,1465.7000000,1468.3000000,4380
SPFB.GOLD-12.19,60,20191113,200000,1469.4000000,1470.7000000,1466.1000000,1466.1000000,2861
SPFB.GOLD-12.19,60,20191113,210000,1466.2000000,1467.1000000,1464.8000000,1465.2000000,4121
SPFB.GOLD-12.19,60,20191113,220000,1465.1000000,1468.5000000,1464.9000000,1467.4000000,4269
SPFB.GOLD-12.19,60,20191113,230000,1467.5000000,1471.3000000,1467.0000000,1467.8000000,9685
SPFB.GOLD-12.19,60,20191114,000000,1467.6000000,1468.4000000,1466.3000000,1467.3000000,2664
SPFB.GOLD-12.19,60,20191114,110000,1468.5000000,1472.0000000,1467.7000000,1470.3000000,9465
SPFB.GOLD-12.19,60,20191114,120000,1470.4000000,1474.3000000,1469.7000000,1473.5000000,9063
SPFB.GOLD-12.19,60,20191114,130000,1473.5000000,1474.4000000,1472.4000000,1473.3000000,4541
SPFB.GOLD-12.19,60,20191114,140000,1473.3000000,1473.5000000,1471.2000000,1471.9000000,4103
SPFB.GOLD-12.19,60,20191114,150000,1472.0000000,1472.9000000,1471.4000000,1471.6000000,1688
SPFB.GOLD-12.19,60,20191114,160000,1471.6000000,1473.3000000,1470.7000000,1471.9000000,3538
SPFB.GOLD-12.19,60,20191114,170000,1471.8000000,1474.1000000,1470.5000000,1472.2000000,6809
SPFB.GOLD-12.19,60,20191114,180000,1471.9000000,1473.5000000,1470.8000000,1471.5000000,10278
SPFB.GOLD-12.19,60,20191114,190000,1471.4000000,1471.5000000,1468.2000000,1469.5000000,9994
SPFB.GOLD-12.19,60,20191114,200000,1471.2000000,1478.2000000,1471.2000000,1477.0000000,13757
SPFB.GOLD-12.19,60,20191114,210000,1477.1000000,1477.4000000,1474.5000000,1476.0000000,4799
