<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-12.19,60,20191108,230000,64130.0000000,64154.0000000,64120.0000000,64137.0000000,11857
SPFB.Si-12.19,60,20191109,000000,64137.0000000,64137.0000000,64109.0000000,64109.0000000,19638
SPFB.Si-12.19,60,20191111,110000,64114.0000000,64293.0000000,64114.0000000,64211.0000000,197304
SPFB.Si-12.19,60,20191111,120000,64211.0000000,64233.0000000,64163.0000000,64171.0000000,105806
SPFB.Si-12.19,60,20191111,130000,64171.0000000,64247.0000000,64163.0000000,64207.0000000,83380
SPFB.Si-12.19,60,20191111,140000,64206.0000000,64267.0000000,64198.0000000,64249.0000000,74612
SPFB.Si-12.19,60,20191111,150000,64251.0000000,64316.0000000,64242.0000000,64274.0000000,131629
SPFB.Si-12.19,60,20191111,160000,64270.0000000,64295.0000000,64214.0000000,64226.0000000,95429
SPFB.Si-12.19,60,20191111,170000,64226.0000000,64242.0000000,64192.0000000,64224.0000000,61548
SPFB.Si-12.19,60,20191111,180000,64223.0000000,64231.0000000,64134.0000000,64152.0000000,130386
SPFB.Si-12.19,60,20191111,190000,64152.0000000,64197.0000000,64140.0000000,64188.0000000,101484
SPFB.Si-12.19,60,20191111,200000,64197.0000000,64230.0000000,64183.0000000,64213.0000000,43595
SPFB.Si-12.19,60,20191111,210000,64214.0000000,64228.0000000,64173.0000000,64187.0000000,18671
SPFB.Si-12.19,60,20191111,220000,64187.0000000,64196.0000000,64175.0000000,64178.0000000,17242
SPFB.Si-12.19,60,20191111,230000,64178.0000000,64217.0000000,64163.0000000,64199.0000000,18346
SPFB.Si-12.19,60,20191112,000000,64197.0000000,64212.0000000,64183.0000000,64210.0000000,11685
SPFB.Si-12.19,60,20191112,110000,64206.0000000,64206.0000000,64056.0000000,64166.0000000,257838
SPFB.Si-12.19,60,20191112,120000,64165.0000000,64265.0000000,64161.0000000,64264.0000000,173104
SPFB.Si-12.19,60,20191112,130000,64264.0000000,64374.0000000,64239.0000000,64307.0000000,426945
SPFB.Si-12.19,60,20191112,140000,64308.0000000,64373.0000000,64285.0000000,64358.0000000,99362
SPFB.Si-12.19,60,20191112,150000,64359.0000000,64414.0000000,64346.0000000,64362.0000000,111552
SPFB.Si-12.19,60,20191112,160000,64362.0000000,64378.0000000,64263.0000000,64280.0000000,82278
SPFB.Si-12.19,60,20191112,170000,64281.0000000,64348.0000000,64251.0000000,64295.0000000,111627
SPFB.Si-12.19,60,20191112,180000,64294.0000000,64400.0000000,64260.0000000,64400.0000000,102684
SPFB.Si-12.19,60,20191112,190000,64400.0000000,64492.0000000,64364.0000000,64432.0000000,133051
SPFB.Si-12.19,60,20191112,200000,64462.0000000,64567.0000000,64440.0000000,64566.0000000,93443
SPFB.Si-12.19,60,20191112,210000,64564.0000000,64592.0000000,64463.0000000,64474.0000000,81197
SPFB.Si-12.19,60,20191112,220000,64473.0000000,64516.0000000,64433.0000000,64512.0000000,46170
SPFB.Si-12.19,60,20191112,230000,64513.0000000,64572.0000000,64483.0000000,64501.0000000,37079
SPFB.Si-12.19,60,20191113,000000,64501.0000000,64548.0000000,64492.0000000,64545.0000000,20983
SPFB.Si-12.19,60,20191113,110000,64548.0000000,64637.0000000,64426.0000000,64469.0000000,266902
SPFB.Si-12.19,60,20191113,120000,64467.0000000,64669.0000000,64458.0000000,64663.0000000,204848
SPFB.Si-12.19,60,20191113,130000,64663.0000000,64777.0000000,64646.0000000,64699.0000000,224251
SPFB.Si-12.19,60,20191113,140000,64699.0000000,64726.0000000,64636.0000000,64650.0000000,89616
SPFB.Si-12.19,60,20191113,150000,64652.0000000,64661.0000000,64578.0000000,64610.0000000,114170
SPFB.Si-12.19,60,20191113,160000,64610.0000000,64670.0000000,64567.0000000,64635.0000000,104882
SPFB.Si-12.19,60,20191113,170000,64635.0000000,64739.0000000,64611.0000000,64736.0000000,119086
SPFB.Si-12.19,60,20191113,180000,64729.0000000,64781.0000000,64652.0000000,64722.0000000,150736
SPFB.Si-12.19,60,20191113,190000,64721.0000000,64729.0000000,64582.0000000,64605.0000000,123279
SPFB.Si-12.19,60,20191113,200000,64626.0000000,64678.0000000,64591.0000000,64607.0000000,49557
SPFB.Si-12.19,60,20191113,210000,64605.0000000,64659.0000000,64578.0000000,64636.0000000,49627
SPFB.Si-12.19,60,20191113,220000,64636.0000000,64695.0000000,64617.0000000,64671.0000000,26520
SPFB.Si-12.19,60,20191113,230000,64671.0000000,64708.0000000,64646.0000000,64658.0000000,29830
SPFB.Si-12.19,60,20191114,000000,64657.0000000,64667.0000000,64636.0000000,64646.0000000,18850
SPFB.Si-12.19,60,20191114,110000,64640.0000000,64640.0000000,64446.0000000,64474.0000000,291347
SPFB.Si-12.19,60,20191114,120000,64474.0000000,64563.0000000,64451.0000000,64484.0000000,157658
SPFB.Si-12.19,60,20191114,130000,64483.0000000,64518.0000000,64412.0000000,64422.0000000,197793
SPFB.Si-12.19,60,20191114,140000,64422.0000000,64428.0000000,64269.0000000,64286.0000000,299513
SPFB.Si-12.19,60,20191114,150000,64283.0000000,64381.0000000,64283.0000000,64330.0000000,112998
SPFB.Si-12.19,60,20191114,160000,64327.0000000,64381.0000000,64321.0000000,64376.0000000,70172
SPFB.Si-12.19,60,20191114,170000,64376.0000000,64489.0000000,64361.0000000,64456.0000000,157457
SPFB.Si-12.19,60,20191114,180000,64455.0000000,64497.0000000,64380.0000000,64380.0000000,126319
SPFB.Si-12.19,60,20191114,190000,64380.0000000,64398.0000000,64288.0000000,64352.0000000,86494
SPFB.Si-12.19,60,20191114,200000,64350.0000000,64423.0000000,64306.0000000,64372.0000000,76165
SPFB.Si-12.19,60,20191114,210000,64371.0000000,64398.0000000,64331.0000000,64332.0000000,32968
SPFB.Si-12.19,60,20191114,220000,64335.0000000,64389.0000000,64331.0000000,64381.0000000,20964
SPFB.Si-12.19,60,20191114,230000,64381.0000000,64386.0000000,64344.0000000,64358.0000000,20273
SPFB.Si-12.19,60,20191115,000000,64356.0000000,64358.0000000,64255.0000000,64269.0000000,52794
SPFB.Si-12.19,60,20191115,110000,64260.0000000,64260.0000000,64051.0000000,64171.0000000,377587
