<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.19,60,20191120,150000,144540.0000000,144670.0000000,144030.0000000,144500.0000000,23127
SPFB.RTS-12.19,60,20191120,160000,144500.0000000,144580.0000000,144140.0000000,144240.0000000,18752
SPFB.RTS-12.19,60,20191120,170000,144240.0000000,144330.0000000,143330.0000000,143540.0000000,40879
SPFB.RTS-12.19,60,20191120,180000,143550.0000000,144120.0000000,143250.0000000,144110.0000000,37897
SPFB.RTS-12.19,60,20191120,190000,144130.0000000,144460.0000000,143770.0000000,144270.0000000,33640
SPFB.RTS-12.19,60,20191120,200000,144390.0000000,144790.0000000,144320.0000000,144340.0000000,22674
SPFB.RTS-12.19,60,20191120,210000,144330.0000000,144640.0000000,143780.0000000,143840.0000000,12666
SPFB.RTS-12.19,60,20191120,220000,143840.0000000,143960.0000000,143500.0000000,143960.0000000,19495
SPFB.RTS-12.19,60,20191120,230000,143970.0000000,144050.0000000,143740.0000000,143960.0000000,9384
SPFB.RTS-12.19,60,20191121,000000,143950.0000000,144080.0000000,143950.0000000,144070.0000000,4260
SPFB.RTS-12.19,60,20191121,110000,144070.0000000,144820.0000000,143790.0000000,144630.0000000,71786
SPFB.RTS-12.19,60,20191121,120000,144630.0000000,144790.0000000,144290.0000000,144510.0000000,48716
SPFB.RTS-12.19,60,20191121,130000,144510.0000000,144780.0000000,144440.0000000,144490.0000000,22931
SPFB.RTS-12.19,60,20191121,140000,144490.0000000,145030.0000000,144490.0000000,144860.0000000,34537
SPFB.RTS-12.19,60,20191121,150000,144860.0000000,145130.0000000,144760.0000000,145040.0000000,15801
SPFB.RTS-12.19,60,20191121,160000,145040.0000000,145070.0000000,144710.0000000,144810.0000000,18580
SPFB.RTS-12.19,60,20191121,170000,144820.0000000,145070.0000000,144570.0000000,144610.0000000,34598
SPFB.RTS-12.19,60,20191121,180000,144620.0000000,145040.0000000,144480.0000000,144670.0000000,37040
SPFB.RTS-12.19,60,20191121,190000,144670.0000000,145090.0000000,144520.0000000,145050.0000000,33304
SPFB.RTS-12.19,60,20191121,200000,145100.0000000,145440.0000000,145060.0000000,145130.0000000,16590
SPFB.RTS-12.19,60,20191121,210000,145140.0000000,145270.0000000,145080.0000000,145260.0000000,5286
SPFB.RTS-12.19,60,20191121,220000,145250.0000000,145370.0000000,145200.0000000,145340.0000000,5237
SPFB.RTS-12.19,60,20191121,230000,145350.0000000,145590.0000000,145230.0000000,145530.0000000,9130
SPFB.RTS-12.19,60,20191122,000000,145540.0000000,145550.0000000,145110.0000000,145130.0000000,5903
SPFB.RTS-12.19,60,20191122,110000,145100.0000000,145810.0000000,144910.0000000,145470.0000000,52021
SPFB.RTS-12.19,60,20191122,120000,145470.0000000,146490.0000000,145440.0000000,146200.0000000,57828
SPFB.RTS-12.19,60,20191122,130000,146210.0000000,146240.0000000,145710.0000000,145830.0000000,27026
SPFB.RTS-12.19,60,20191122,140000,145820.0000000,146060.0000000,145160.0000000,145210.0000000,33189
SPFB.RTS-12.19,60,20191122,150000,145210.0000000,145250.0000000,144700.0000000,145000.0000000,34801
